anime_id,name,genre,type,episodes,rating,members,english_name,status,description,image_url
32010,"Eikoku Ikka, Nihon wo Taberu: English Ikka, Shougatsu wo Taberu","Comedy, Slice of Life",Special,1,6.46,95,"Eikoku Ikka, Nihon wo Taberu: English Ikka, Shougatsu wo Taberu",completed,"Discover the epic story of Eikoku Ikka, Nihon wo Taberu: English Ikka, Shougatsu wo Taberu. A must-watch for all anime fans!",https://picsum.photos/seed/32010/225/320
19943,Eikou e no Spur: Igaya Chiharu Monogatari,"Drama, Historical, Sports",Movie,1,6.67,80,Eikou e no Spur: Igaya Chiharu Monogatari,completed,Discover the epic story of Eikou e no Spur: Igaya Chiharu Monogatari. A must-watch for all anime fans!,https://picsum.photos/seed/19943/225/320
23615,Eiyuu Banka Koushi-den,"Adventure, Drama, Historical, Romance",OVA,1,6.44,101,Eiyuu Banka Koushi-den,completed,Discover the epic story of Eiyuu Banka Koushi-den. A must-watch for all anime fans!,https://picsum.photos/seed/23615/225/320
6267,Eko Eko Azarak,"Fantasy, Horror, Magic",OVA,1,5.78,246,Eko Eko Azarak,completed,Discover the epic story of Eko Eko Azarak. A must-watch for all anime fans!,https://picsum.photos/seed/6267/225/320
30026,Ekubo Ouji,"Comedy, Kids",TV,50,6.5,39,Ekubo Ouji,completed,Discover the epic story of Ekubo Ouji. A must-watch for all anime fans!,https://picsum.photos/seed/30026/225/320
3243,Elec-king The Animation,Comedy,TV,13,6.55,96,Elec-king The Animation,completed,Discover the epic story of Elec-king The Animation. A must-watch for all anime fans!,https://picsum.photos/seed/3243/225/320
33986,Elite Banana Banao,"Comedy, Parody, Slice of Life",ONA,Unknown,6.29,72,Elite Banana Banao,upcoming,Discover the epic story of Elite Banana Banao. A must-watch for all anime fans!,https://picsum.photos/seed/33986/225/320
24985,Elite Jack!!,"School, Shoujo",OVA,Unknown,5.29,141,Elite Jack!!,on-going,Discover the epic story of Elite Jack!!. A must-watch for all anime fans!,https://picsum.photos/seed/24985/225/320
6593,Elmer no Bouken: My Father's Dragon,"Adventure, Fantasy, Kids",OVA,1,6.44,125,Elmer no Bouken: My Father's Dragon,completed,Discover the epic story of Elmer no Bouken: My Father's Dragon. A must-watch for all anime fans!,https://picsum.photos/seed/6593/225/320
29423,En En Nikoli,"Adventure, Kids, Music",Special,3,5.4,40,En En Nikoli,completed,Discover the epic story of En En Nikoli. A must-watch for all anime fans!,https://picsum.photos/seed/29423/225/320
15137,Entotsuya Peroo,Kids,Movie,1,4.6,150,Entotsuya Peroo,completed,Discover the epic story of Entotsuya Peroo. A must-watch for all anime fans!,https://picsum.photos/seed/15137/225/320
34119,Escalator-jou no Hokou no Kiken-sei,Drama,Special,1,3.33,37,Escalator-jou no Hokou no Kiken-sei,completed,Discover the epic story of Escalator-jou no Hokou no Kiken-sei. A must-watch for all anime fans!,https://picsum.photos/seed/34119/225/320
10000,Esper Mami Special: My Angel Mami-chan,"Comedy, Super Power, Supernatural",Special,1,6.52,148,Esper Mami Special: My Angel Mami-chan,completed,Discover the epic story of Esper Mami Special: My Angel Mami-chan. A must-watch for all anime fans!,https://picsum.photos/seed/10000/225/320
30193,Eun-sil-i,Drama,Movie,1,5.81,163,Eun-sil-i,completed,Discover the epic story of Eun-sil-i. A must-watch for all anime fans!,https://picsum.photos/seed/30193/225/320
16818,Eunhahamdae Jiguho,"Action, Adventure, Kids, Sci-Fi, Space",Movie,1,3.6,83,Eunhahamdae Jiguho,completed,Discover the epic story of Eunhahamdae Jiguho. A must-watch for all anime fans!,https://picsum.photos/seed/16818/225/320
18307,Eunhajeonseol Tera,"Action, Adventure, Sci-Fi, Shounen, Space",Movie,1,3.79,89,Eunhajeonseol Tera,completed,Discover the epic story of Eunhajeonseol Tera. A must-watch for all anime fans!,https://picsum.photos/seed/18307/225/320
26209,Examurai Sengoku Recap,"Action, Samurai",Special,1,5.0,108,Examurai Sengoku Recap,completed,Discover the epic story of Examurai Sengoku Recap. A must-watch for all anime fans!,https://picsum.photos/seed/26209/225/320
33114,Experiment,Dementia,Movie,1,4.0,60,Experiment,completed,Discover the epic story of Experiment. A must-watch for all anime fans!,https://picsum.photos/seed/33114/225/320
34140,Eyedrops,Space,ONA,4,4.83,65,Eyedrops,completed,Discover the epic story of Eyedrops. A must-watch for all anime fans!,https://picsum.photos/seed/34140/225/320
29395,Fafa Movie,Slice of Life,ONA,2,3.81,91,Fafa Movie,completed,Discover the epic story of Fafa Movie. A must-watch for all anime fans!,https://picsum.photos/seed/29395/225/320
29961,Feng Ji Yun Nu,"Action, Martial Arts",OVA,1,4.76,115,Feng Ji Yun Nu,completed,Discover the epic story of Feng Ji Yun Nu. A must-watch for all anime fans!,https://picsum.photos/seed/29961/225/320
33792,Feng Shu Zhan Jing 2,"Adventure, Kids, Mecha",TV,26,8.0,24,Feng Shu Zhan Jing 2,completed,Discover the epic story of Feng Shu Zhan Jing 2. A must-watch for all anime fans!,https://picsum.photos/seed/33792/225/320
33759,Feng Wei Ying Xiong,"Action, Fantasy",ONA,12,7.19,53,Feng Wei Ying Xiong,completed,Discover the epic story of Feng Wei Ying Xiong. A must-watch for all anime fans!,https://picsum.photos/seed/33759/225/320
18443,Field ni Soyogu Kaze,"Shounen, Sports",OVA,1,5.23,80,Field ni Soyogu Kaze,completed,Discover the epic story of Field ni Soyogu Kaze. A must-watch for all anime fans!,https://picsum.photos/seed/18443/225/320
19997,Fight Da!! Pyuta,"Action, Comedy, Sci-Fi, Shounen",TV,26,6.0,78,Fight Da!! Pyuta,completed,Discover the epic story of Fight Da!! Pyuta. A must-watch for all anime fans!,https://picsum.photos/seed/19997/225/320
24679,Flanders no Inu Specials,"Drama, Slice of Life",Special,2,5.76,139,Flanders no Inu Specials,completed,Discover the epic story of Flanders no Inu Specials. A must-watch for all anime fans!,https://picsum.photos/seed/24679/225/320
29987,Flicker Love No.1,Dementia,Movie,1,4.91,57,Flicker Love No.1,completed,Discover the epic story of Flicker Love No.1. A must-watch for all anime fans!,https://picsum.photos/seed/29987/225/320
32691,Flowering Heart,"Kids, Magic",TV,26,5.24,291,Flowering Heart,completed,Discover the epic story of Flowering Heart. A must-watch for all anime fans!,https://picsum.photos/seed/32691/225/320
33536,Fly,Fantasy,ONA,1,3.73,47,Fly,completed,Discover the epic story of Fly. A must-watch for all anime fans!,https://picsum.photos/seed/33536/225/320
16748,"Fly, Space Battleship Geobukseon","Action, Sci-Fi, Shounen, Space",Movie,1,4.11,94,"Fly, Space Battleship Geobukseon",completed,"Discover the epic story of Fly, Space Battleship Geobukseon. A must-watch for all anime fans!",https://picsum.photos/seed/16748/225/320
29857,Fojiao Donghua: Dashi Zhi Pusa Nianfo Yuantong Zhang,Drama,Special,1,4.52,64,Fojiao Donghua: Dashi Zhi Pusa Nianfo Yuantong Zhang,completed,Discover the epic story of Fojiao Donghua: Dashi Zhi Pusa Nianfo Yuantong Zhang. A must-watch for all anime fans!,https://picsum.photos/seed/29857/225/320
8749,Forestry,Comedy,Special,1,4.45,124,Forestry,completed,Discover the epic story of Forestry. A must-watch for all anime fans!,https://picsum.photos/seed/8749/225/320
29379,Form of Stress,Mecha,Movie,1,3.75,44,Form of Stress,completed,Discover the epic story of Form of Stress. A must-watch for all anime fans!,https://picsum.photos/seed/29379/225/320
18005,Forza! Hidemaru,Sports,TV,26,6.44,102,Forza! Hidemaru,completed,Discover the epic story of Forza! Hidemaru. A must-watch for all anime fans!,https://picsum.photos/seed/18005/225/320
32058,Four Seasons: Fuuka to Nanami,Cars,ONA,1,4.52,162,Four Seasons: Fuuka to Nanami,completed,Discover the epic story of Four Seasons: Fuuka to Nanami. A must-watch for all anime fans!,https://picsum.photos/seed/32058/225/320
23967,Fox Wood Monogatari,"Adventure, Kids",OVA,3,7.44,67,Fox Wood Monogatari,completed,Discover the epic story of Fox Wood Monogatari. A must-watch for all anime fans!,https://picsum.photos/seed/23967/225/320
30010,Frame Arms: A Violent Struggle,Mecha,OVA,1,4.22,234,Frame Arms: A Violent Struggle,completed,Discover the epic story of Frame Arms: A Violent Struggle. A must-watch for all anime fans!,https://picsum.photos/seed/30010/225/320
26347,From Osaka with Cheer!,Slice of Life,ONA,4,4.33,109,From Osaka with Cheer!,completed,Discover the epic story of From Osaka with Cheer!. A must-watch for all anime fans!,https://picsum.photos/seed/26347/225/320
30173,Fruity Samurai,"Action, Comedy, Historical, Samurai",TV,13,5.52,134,Fruity Samurai,completed,Discover the epic story of Fruity Samurai. A must-watch for all anime fans!,https://picsum.photos/seed/30173/225/320
30071,Frypan Jiisan,"Adventure, Kids",Movie,1,4.7,78,Frypan Jiisan,completed,Discover the epic story of Frypan Jiisan. A must-watch for all anime fans!,https://picsum.photos/seed/30071/225/320
23983,Fuichin-san,"Drama, Historical, Kids, Shoujo",OVA,1,6.6,50,Fuichin-san,completed,Discover the epic story of Fuichin-san. A must-watch for all anime fans!,https://picsum.photos/seed/23983/225/320
19899,Fujiko F. Fujio: Sukoshi Fushigi Tanpen Theater,"Adventure, Sci-Fi, Shounen, Space",OVA,11,6.25,91,Fujiko F. Fujio: Sukoshi Fushigi Tanpen Theater,completed,Discover the epic story of Fujiko F. Fujio: Sukoshi Fushigi Tanpen Theater. A must-watch for all anime fans!,https://picsum.photos/seed/19899/225/320
19533,Fujiko Fujio A no Mumako,"Horror, Supernatural",OVA,1,5.35,96,Fujiko Fujio A no Mumako,completed,Discover the epic story of Fujiko Fujio A no Mumako. A must-watch for all anime fans!,https://picsum.photos/seed/19533/225/320
10533,Fujilog,Comedy,TV,13,5.75,275,Fujilog,completed,Discover the epic story of Fujilog. A must-watch for all anime fans!,https://picsum.photos/seed/10533/225/320
33864,Fujilog (ONA),"Comedy, Music",ONA,2,3.58,42,Fujilog (ONA),completed,Discover the epic story of Fujilog (ONA). A must-watch for all anime fans!,https://picsum.photos/seed/33864/225/320
10997,Fujilog 2nd Season,Comedy,TV,13,5.72,165,Fujilog 2nd Season,completed,Discover the epic story of Fujilog 2nd Season. A must-watch for all anime fans!,https://picsum.photos/seed/10997/225/320
33872,Fujinkoron-senpai,Comedy,ONA,1,4.4,64,Fujinkoron-senpai,completed,Discover the epic story of Fujinkoron-senpai. A must-watch for all anime fans!,https://picsum.photos/seed/33872/225/320
30163,Fuki to Hiyoko,"Kids, Music",Music,1,5.07,89,Fuki to Hiyoko,completed,Discover the epic story of Fuki to Hiyoko. A must-watch for all anime fans!,https://picsum.photos/seed/30163/225/320
23973,Fuku-chan,"Kids, Slice of Life",TV,71,5.0,56,Fuku-chan,completed,Discover the epic story of Fuku-chan. A must-watch for all anime fans!,https://picsum.photos/seed/23973/225/320
23969,Fuku-chan no Kishuu,"Comedy, Historical",Movie,1,6.67,77,Fuku-chan no Kishuu,completed,Discover the epic story of Fuku-chan no Kishuu. A must-watch for all anime fans!,https://picsum.photos/seed/23969/225/320
23971,Fuku-chan no Zousan Butai,"Comedy, Historical",Movie,1,7.4,68,Fuku-chan no Zousan Butai,completed,Discover the epic story of Fuku-chan no Zousan Butai. A must-watch for all anime fans!,https://picsum.photos/seed/23971/225/320
29923,Fukusuke,Unknown,Movie,1,4.69,103,Fukusuke,completed,Discover the epic story of Fukusuke. A must-watch for all anime fans!,https://picsum.photos/seed/29923/225/320
23975,Fukuyama Gekijou: Natsu no Himitsu,"Fantasy, Kids",OVA,1,6.5,61,Fukuyama Gekijou: Natsu no Himitsu,completed,Discover the epic story of Fukuyama Gekijou: Natsu no Himitsu. A must-watch for all anime fans!,https://picsum.photos/seed/23975/225/320
30342,Funassyi no Funafunafuna Biyori,"Comedy, Kids, Slice of Life",TV,130,6.86,123,Funassyi no Funafunafuna Biyori,completed,Discover the epic story of Funassyi no Funafunafuna Biyori. A must-watch for all anime fans!,https://picsum.photos/seed/30342/225/320
30556,Funassyi to Yukaina Kyoudai,"Comedy, Kids",ONA,Unknown,4.8,57,Funassyi to Yukaina Kyoudai,on-going,Discover the epic story of Funassyi to Yukaina Kyoudai. A must-watch for all anime fans!,https://picsum.photos/seed/30556/225/320
22345,Funny Pets 2nd Season,Comedy,TV,12,3.92,77,Funny Pets 2nd Season,completed,Discover the epic story of Funny Pets 2nd Season. A must-watch for all anime fans!,https://picsum.photos/seed/22345/225/320
20093,Furiten-kun,"Comedy, Seinen, Slice of Life",Movie,1,6.56,67,Furiten-kun,completed,Discover the epic story of Furiten-kun. A must-watch for all anime fans!,https://picsum.photos/seed/20093/225/320
20095,Furiten-kun (1990),"Comedy, Seinen, Slice of Life",OVA,2,6.25,60,Furiten-kun (1990),completed,Discover the epic story of Furiten-kun (1990). A must-watch for all anime fans!,https://picsum.photos/seed/20095/225/320
8218,Fushigi na Elevator,Fantasy,Movie,1,5.71,251,Fushigi na Elevator,completed,Discover the epic story of Fushigi na Elevator. A must-watch for all anime fans!,https://picsum.photos/seed/8218/225/320
33659,Fushigi na Somera-chan Special,"Comedy, Magic, Slice of Life",Special,1,5.15,444,Fushigi na Somera-chan Special,completed,Discover the epic story of Fushigi na Somera-chan Special. A must-watch for all anime fans!,https://picsum.photos/seed/33659/225/320
29919,Fushigi na Taiko,Kids,Movie,1,5.24,124,Fushigi na Taiko,completed,Discover the epic story of Fushigi na Taiko. A must-watch for all anime fans!,https://picsum.photos/seed/29919/225/320
33842,Fushigi no Yappo Shima: Pukipuki to Poi,Kids,TV,25,8.5,24,Fushigi no Yappo Shima: Pukipuki to Poi,completed,Discover the epic story of Fushigi no Yappo Shima: Pukipuki to Poi. A must-watch for all anime fans!,https://picsum.photos/seed/33842/225/320
13423,Fushigi Sekai Atagoul Monogatari,Adventure,OVA,1,5.14,109,Fushigi Sekai Atagoul Monogatari,completed,Discover the epic story of Fushigi Sekai Atagoul Monogatari. A must-watch for all anime fans!,https://picsum.photos/seed/13423/225/320
30121,Fushigina Ano Ko wa Sutekina Kono Ko,"Adventure, Kids",TV,Unknown,4.0,40,Fushigina Ano Ko wa Sutekina Kono Ko,on-going,Discover the epic story of Fushigina Ano Ko wa Sutekina Kono Ko. A must-watch for all anime fans!,https://picsum.photos/seed/30121/225/320
17623,Futago no Monchhichi,"Comedy, Kids",TV,130,4.86,85,Futago no Monchhichi,completed,Discover the epic story of Futago no Monchhichi. A must-watch for all anime fans!,https://picsum.photos/seed/17623/225/320
29179,Futago no Ookami Daibouken,"Kids, Music",Music,1,4.2,85,Futago no Ookami Daibouken,completed,Discover the epic story of Futago no Ookami Daibouken. A must-watch for all anime fans!,https://picsum.photos/seed/29179/225/320
23343,Futari no Oujisama,"Fantasy, Slice of Life",Movie,1,6.5,77,Futari no Oujisama,completed,Discover the epic story of Futari no Oujisama. A must-watch for all anime fans!,https://picsum.photos/seed/23343/225/320
25633,Futari no Tarou,"Adventure, Kids",OVA,1,6.67,45,Futari no Tarou,completed,Discover the epic story of Futari no Tarou. A must-watch for all anime fans!,https://picsum.photos/seed/25633/225/320
32322,Futari wa 80-sai,"Kids, Music",Music,1,4.67,43,Futari wa 80-sai,completed,Discover the epic story of Futari wa 80-sai. A must-watch for all anime fans!,https://picsum.photos/seed/32322/225/320
30118,Futari wa Nakayoshi: Goo to Sue,"Kids, Slice of Life",TV,84,4.75,40,Futari wa Nakayoshi: Goo to Sue,completed,Discover the epic story of Futari wa Nakayoshi: Goo to Sue. A must-watch for all anime fans!,https://picsum.photos/seed/30118/225/320
29653,Futari Zamurai Homare no Kawakiri,"Drama, Historical, Samurai",Movie,1,4.82,97,Futari Zamurai Homare no Kawakiri,completed,Discover the epic story of Futari Zamurai Homare no Kawakiri. A must-watch for all anime fans!,https://picsum.photos/seed/29653/225/320
9759,Future GPX Cyber Formula Graffiti,"Action, Sci-Fi, Sports",OVA,1,6.55,223,Future GPX Cyber Formula Graffiti,completed,Discover the epic story of Future GPX Cyber Formula Graffiti. A must-watch for all anime fans!,https://picsum.photos/seed/9759/225/320
25503,Fuusen Inu Tinny,"Adventure, Kids",TV,26,5.89,151,Fuusen Inu Tinny,completed,Discover the epic story of Fuusen Inu Tinny. A must-watch for all anime fans!,https://picsum.photos/seed/25503/225/320
31640,Fuusen Inu Tinny 2nd Season,"Adventure, Kids",TV,Unknown,3.75,87,Fuusen Inu Tinny 2nd Season,on-going,Discover the epic story of Fuusen Inu Tinny 2nd Season. A must-watch for all anime fans!,https://picsum.photos/seed/31640/225/320
5594,Fuusen no Doratarou,Kids,TV,13,5.95,112,Fuusen no Doratarou,completed,Discover the epic story of Fuusen no Doratarou. A must-watch for all anime fans!,https://picsum.photos/seed/5594/225/320
30530,Fuusen Shoujo Temple-chan Movie,"Adventure, Comedy, Kids, Music",Movie,1,4.75,44,Fuusen Shoujo Temple-chan Movie,completed,Discover the epic story of Fuusen Shoujo Temple-chan Movie. A must-watch for all anime fans!,https://picsum.photos/seed/30530/225/320
16838,Gaegujang-i Cheonsadeul,"Adventure, Kids",Movie,1,5.09,86,Gaegujang-i Cheonsadeul,completed,Discover the epic story of Gaegujang-i Cheonsadeul. A must-watch for all anime fans!,https://picsum.photos/seed/16838/225/320
24355,Gaia Getter A-kun,"Comedy, Kids, Sci-Fi, Space",ONA,2,3.48,83,Gaia Getter A-kun,completed,Discover the epic story of Gaia Getter A-kun. A must-watch for all anime fans!,https://picsum.photos/seed/24355/225/320
23607,Gaki Deka,"Comedy, Ecchi, Kids, Parody, Shounen",TV,22,5.0,72,Gaki Deka,completed,Discover the epic story of Gaki Deka. A must-watch for all anime fans!,https://picsum.photos/seed/23607/225/320
23609,Gaki Deka (OVA),"Comedy, Ecchi, Kids, Parody, Shounen",OVA,3,4.78,62,Gaki Deka (OVA),completed,Discover the epic story of Gaki Deka (OVA). A must-watch for all anime fans!,https://picsum.photos/seed/23609/225/320
31694,Gakken ka Nani ka no Mukashi no Video,"Kids, Music",Special,1,4.6,39,Gakken ka Nani ka no Mukashi no Video,completed,Discover the epic story of Gakken ka Nani ka no Mukashi no Video. A must-watch for all anime fans!,https://picsum.photos/seed/31694/225/320
9345,Gakkou no Kowai Uwasa Shin: Hanako-san ga Kita!!,"Comedy, Horror, School, Supernatural",TV,33,6.53,341,Gakkou no Kowai Uwasa Shin: Hanako-san ga Kita!!,completed,Discover the epic story of Gakkou no Kowai Uwasa Shin: Hanako-san ga Kita!!. A must-watch for all anime fans!,https://picsum.photos/seed/9345/225/320
